,date,value,community
198,2016-07-01,86000,Washington Park
199,2016-08-01,86000,Washington Park
200,2016-09-01,70000,Washington Park
201,2016-10-01,168500,Washington Park
202,2016-11-01,80000,Washington Park
203,2016-12-01,73500,Washington Park
204,2017-01-01,73500,Washington Park
144,2012-01-01,127500,West Elsdon
145,2012-02-01,114000,West Elsdon
146,2012-03-01,105000,West Elsdon
147,2012-04-01,99000,West Elsdon
148,2012-05-01,97000,West Elsdon
149,2012-06-01,95000,West Elsdon
150,2012-07-01,95000,West Elsdon
151,2012-08-01,119000,West Elsdon
152,2012-09-01,110000,West Elsdon
153,2012-10-01,123500,West Elsdon
154,2012-11-01,130000,West Elsdon
155,2012-12-01,115000,West Elsdon
156,2013-01-01,105000,West Elsdon
157,2013-02-01,108500,West Elsdon
158,2013-03-01,125000,West Elsdon
159,2013-04-01,123250,West Elsdon
160,2013-05-01,112000,West Elsdon
161,2013-06-01,112000,West Elsdon
162,2013-07-01,120500,West Elsdon
163,2013-08-01,121000,West Elsdon
164,2013-09-01,102000,West Elsdon
165,2013-10-01,110500,West Elsdon
166,2013-11-01,113000,West Elsdon
167,2013-12-01,129000,West Elsdon
168,2014-01-01,130000,West Elsdon
169,2014-02-01,130000,West Elsdon
170,2014-03-01,127000,West Elsdon
171,2014-04-01,138000,West Elsdon
172,2014-05-01,134000,West Elsdon
173,2014-06-01,132500,West Elsdon
174,2014-07-01,140000,West Elsdon
175,2014-08-01,140000,West Elsdon
176,2014-09-01,140000,West Elsdon
177,2014-10-01,144000,West Elsdon
178,2014-11-01,150000,West Elsdon
179,2014-12-01,150000,West Elsdon
180,2015-01-01,150000,West Elsdon
181,2015-02-01,150000,West Elsdon
182,2015-03-01,155000,West Elsdon
183,2015-04-01,169000,West Elsdon
184,2015-05-01,155000,West Elsdon
185,2015-06-01,155000,West Elsdon
186,2015-07-01,150000,West Elsdon
187,2015-08-01,150000,West Elsdon
188,2015-09-01,149500,West Elsdon
189,2015-10-01,152500,West Elsdon
190,2015-11-01,151500,West Elsdon
191,2015-12-01,157000,West Elsdon
192,2016-01-01,177000,West Elsdon
193,2016-02-01,151000,West Elsdon
194,2016-03-01,151000,West Elsdon
195,2016-04-01,150000,West Elsdon
196,2016-05-01,157500,West Elsdon
197,2016-06-01,166000,West Elsdon
198,2016-07-01,167000,West Elsdon
199,2016-08-01,169500,West Elsdon
200,2016-09-01,185000,West Elsdon
201,2016-10-01,172500,West Elsdon
202,2016-11-01,165000,West Elsdon
203,2016-12-01,165000,West Elsdon
204,2017-01-01,160500,West Elsdon
144,2012-01-01,25000,West Englewood
145,2012-02-01,23500,West Englewood
146,2012-03-01,20000,West Englewood
147,2012-04-01,69000,West Englewood
148,2012-05-01,69000,West Englewood
149,2012-06-01,30000,West Englewood
150,2012-07-01,23000,West Englewood
151,2012-08-01,25000,West Englewood
152,2012-09-01,26000,West Englewood
153,2012-10-01,28750,West Englewood
154,2012-11-01,30000,West Englewood
155,2012-12-01,40000,West Englewood
156,2013-01-01,36450,West Englewood
157,2013-02-01,57500,West Englewood
158,2013-03-01,57500,West Englewood
159,2013-04-01,46250,West Englewood
160,2013-05-01,30050,West Englewood
161,2013-06-01,30500,West Englewood
162,2013-07-01,30050,West Englewood
163,2013-08-01,30000,West Englewood
164,2013-09-01,30000,West Englewood
165,2013-10-01,34000,West Englewood
166,2013-11-01,41500,West Englewood
167,2013-12-01,50000,West Englewood
168,2014-01-01,52000,West Englewood
169,2014-02-01,33000,West Englewood
170,2014-03-01,33000,West Englewood
171,2014-04-01,33000,West Englewood
172,2014-05-01,29000,West Englewood
173,2014-06-01,28000,West Englewood
174,2014-07-01,29000,West Englewood
175,2014-08-01,30000,West Englewood
176,2014-09-01,25250,West Englewood
177,2014-10-01,23750,West Englewood
178,2014-11-01,25000,West Englewood
179,2014-12-01,25000,West Englewood
180,2015-01-01,23000,West Englewood
181,2015-02-01,23000,West Englewood
182,2015-03-01,66500,West Englewood
183,2015-04-01,56000,West Englewood
184,2015-05-01,56000,West Englewood
185,2015-06-01,40000,West Englewood
186,2015-07-01,35000,West Englewood
187,2015-08-01,30000,West Englewood
188,2015-09-01,27500,West Englewood
189,2015-10-01,32000,West Englewood
190,2015-11-01,52500,West Englewood
191,2015-12-01,40500,West Englewood
192,2016-01-01,30500,West Englewood
193,2016-02-01,27000,West Englewood
194,2016-03-01,26500,West Englewood
195,2016-04-01,27000,West Englewood
196,2016-05-01,27444,West Englewood
197,2016-06-01,28250,West Englewood
198,2016-07-01,32500,West Englewood
199,2016-08-01,30000,West Englewood
200,2016-09-01,35500,West Englewood
201,2016-10-01,40000,West Englewood
202,2016-11-01,37750,West Englewood
203,2016-12-01,28500,West Englewood
204,2017-01-01,26501,West Englewood
143,2012-01-01,50000,West Garfield Park
144,2012-02-01,25000,West Garfield Park
145,2012-03-01,25000,West Garfield Park
146,2012-04-01,25000,West Garfield Park
147,2012-05-01,25000,West Garfield Park
148,2012-06-01,28000,West Garfield Park
149,2012-07-01,31000,West Garfield Park
150,2012-08-01,27250,West Garfield Park
151,2012-09-01,23500,West Garfield Park
152,2012-10-01,23500,West Garfield Park
153,2012-11-01,65000,West Garfield Park
154,2012-12-01,54500,West Garfield Park
155,2013-01-01,56125,West Garfield Park
156,2013-02-01,43000,West Garfield Park
157,2013-03-01,42000,West Garfield Park
158,2013-04-01,32500,West Garfield Park
159,2013-05-01,35000,West Garfield Park
160,2013-06-01,35000,West Garfield Park
161,2013-08-01,122500,West Garfield Park
162,2013-09-01,122500,West Garfield Park
163,2013-10-01,122500,West Garfield Park
164,2013-12-01,23000,West Garfield Park
165,2014-01-01,23000,West Garfield Park
166,2014-02-01,23000,West Garfield Park
167,2014-03-01,44500,West Garfield Park
168,2014-04-01,55000,West Garfield Park
169,2014-05-01,55000,West Garfield Park
170,2014-06-01,48000,West Garfield Park
171,2014-07-01,36000,West Garfield Park
172,2014-08-01,36000,West Garfield Park
173,2014-09-01,36000,West Garfield Park
174,2014-10-01,56750,West Garfield Park
175,2014-11-01,40000,West Garfield Park
176,2014-12-01,45000,West Garfield Park
177,2015-01-01,40000,West Garfield Park
178,2015-02-01,34500,West Garfield Park
179,2015-03-01,34500,West Garfield Park
180,2015-04-01,70000,West Garfield Park
181,2015-05-01,117500,West Garfield Park
182,2015-06-01,130000,West Garfield Park
183,2015-07-01,135750,West Garfield Park
184,2015-08-01,130000,West Garfield Park
185,2015-09-01,38500,West Garfield Park
186,2015-10-01,130000,West Garfield Park
187,2015-11-01,112500,West Garfield Park
188,2015-12-01,95000,West Garfield Park
189,2016-01-01,59500,West Garfield Park
190,2016-02-01,76000,West Garfield Park
191,2016-03-01,76000,West Garfield Park
192,2016-05-01,104500,West Garfield Park
193,2016-06-01,104500,West Garfield Park
194,2016-07-01,84000,West Garfield Park
195,2016-08-01,33500,West Garfield Park
196,2016-09-01,54250,West Garfield Park
197,2016-10-01,79500,West Garfield Park
198,2016-11-01,75000,West Garfield Park
199,2016-12-01,55500,West Garfield Park
200,2017-01-01,50000,West Garfield Park
144,2012-01-01,112500,West Lawn
145,2012-02-01,115000,West Lawn
146,2012-03-01,123000,West Lawn
147,2012-04-01,120000,West Lawn
148,2012-05-01,134000,West Lawn
149,2012-06-01,135000,West Lawn
150,2012-07-01,133250,West Lawn
151,2012-08-01,116000,West Lawn
152,2012-09-01,104500,West Lawn
153,2012-10-01,120000,West Lawn
154,2012-11-01,109000,West Lawn
155,2012-12-01,122000,West Lawn
156,2013-01-01,108500,West Lawn
157,2013-02-01,107379,West Lawn
158,2013-03-01,107379,West Lawn
159,2013-04-01,108689,West Lawn
160,2013-05-01,121500,West Lawn
161,2013-06-01,130000,West Lawn
162,2013-07-01,127500,West Lawn
163,2013-08-01,122000,West Lawn
164,2013-09-01,126000,West Lawn
165,2013-10-01,132250,West Lawn
166,2013-11-01,145000,West Lawn
167,2013-12-01,143250,West Lawn
168,2014-01-01,145000,West Lawn
169,2014-02-01,133750,West Lawn
170,2014-03-01,135000,West Lawn
171,2014-04-01,129000,West Lawn
172,2014-05-01,132000,West Lawn
173,2014-06-01,135000,West Lawn
174,2014-07-01,130000,West Lawn
175,2014-08-01,130000,West Lawn
176,2014-09-01,130000,West Lawn
177,2014-10-01,136500,West Lawn
178,2014-11-01,143000,West Lawn
179,2014-12-01,140000,West Lawn
180,2015-01-01,144750,West Lawn
181,2015-02-01,150000,West Lawn
182,2015-03-01,145000,West Lawn
183,2015-04-01,140000,West Lawn
184,2015-05-01,135000,West Lawn
185,2015-06-01,147000,West Lawn
186,2015-07-01,140250,West Lawn
187,2015-08-01,155000,West Lawn
188,2015-09-01,157500,West Lawn
189,2015-10-01,160000,West Lawn
190,2015-11-01,160000,West Lawn
191,2015-12-01,156000,West Lawn
192,2016-01-01,156500,West Lawn
193,2016-02-01,170000,West Lawn
194,2016-03-01,175000,West Lawn
195,2016-04-01,167500,West Lawn
196,2016-05-01,160000,West Lawn
197,2016-06-01,164500,West Lawn
198,2016-07-01,170000,West Lawn
199,2016-08-01,183500,West Lawn
200,2016-09-01,186750,West Lawn
201,2016-10-01,176250,West Lawn
202,2016-11-01,156000,West Lawn
203,2016-12-01,165000,West Lawn
204,2017-01-01,172500,West Lawn
144,2012-01-01,75000,West Pullman
145,2012-02-01,60000,West Pullman
146,2012-03-01,55000,West Pullman
147,2012-04-01,51000,West Pullman
148,2012-05-01,42000,West Pullman
149,2012-06-01,41500,West Pullman
150,2012-07-01,36500,West Pullman
151,2012-08-01,59000,West Pullman
152,2012-09-01,87750,West Pullman
153,2012-10-01,100500,West Pullman
154,2012-11-01,72500,West Pullman
155,2012-12-01,95000,West Pullman
156,2013-01-01,95000,West Pullman
157,2013-02-01,75000,West Pullman
158,2013-03-01,66000,West Pullman
159,2013-04-01,59000,West Pullman
160,2013-05-01,55000,West Pullman
161,2013-06-01,27250,West Pullman
162,2013-07-01,88000,West Pullman
163,2013-08-01,85000,West Pullman
164,2013-09-01,65000,West Pullman
165,2013-10-01,39750,West Pullman
166,2013-11-01,45500,West Pullman
167,2013-12-01,106000,West Pullman
168,2014-01-01,108000,West Pullman
169,2014-02-01,108500,West Pullman
170,2014-03-01,82500,West Pullman
171,2014-04-01,46000,West Pullman
172,2014-05-01,43000,West Pullman
173,2014-06-01,46000,West Pullman
174,2014-07-01,82000,West Pullman
175,2014-08-01,82000,West Pullman
176,2014-09-01,81750,West Pullman
177,2014-10-01,38000,West Pullman
178,2014-11-01,53000,West Pullman
179,2014-12-01,91250,West Pullman
180,2015-01-01,125000,West Pullman
181,2015-02-01,122500,West Pullman
182,2015-03-01,80000,West Pullman
183,2015-04-01,51000,West Pullman
184,2015-05-01,52500,West Pullman
185,2015-06-01,76000,West Pullman
186,2015-07-01,87500,West Pullman
187,2015-08-01,84000,West Pullman
188,2015-09-01,60000,West Pullman
189,2015-10-01,52000,West Pullman
190,2015-11-01,46750,West Pullman
191,2015-12-01,84000,West Pullman
192,2016-01-01,72500,West Pullman
193,2016-02-01,72500,West Pullman
194,2016-03-01,84500,West Pullman
195,2016-04-01,95000,West Pullman
196,2016-05-01,84500,West Pullman
197,2016-06-01,68000,West Pullman
198,2016-07-01,52000,West Pullman
199,2016-08-01,60000,West Pullman
200,2016-09-01,37750,West Pullman
201,2016-10-01,44000,West Pullman
202,2016-11-01,85000,West Pullman
203,2016-12-01,98500,West Pullman
204,2017-01-01,100000,West Pullman
144,2012-01-01,65000,West Ridge
145,2012-02-01,67250,West Ridge
146,2012-03-01,66250,West Ridge
147,2012-04-01,81000,West Ridge
148,2012-05-01,67500,West Ridge
149,2012-06-01,70000,West Ridge
150,2012-07-01,67250,West Ridge
151,2012-08-01,75000,West Ridge
152,2012-09-01,71000,West Ridge
153,2012-10-01,71000,West Ridge
154,2012-11-01,68500,West Ridge
155,2012-12-01,66500,West Ridge
156,2013-01-01,65000,West Ridge
157,2013-02-01,65349,West Ridge
158,2013-03-01,65000,West Ridge
159,2013-04-01,65099,West Ridge
160,2013-05-01,65750,West Ridge
161,2013-06-01,73000,West Ridge
162,2013-07-01,74000,West Ridge
163,2013-08-01,81500,West Ridge
164,2013-09-01,95500,West Ridge
165,2013-10-01,100000,West Ridge
166,2013-11-01,109250,West Ridge
167,2013-12-01,108250,West Ridge
168,2014-01-01,108500,West Ridge
169,2014-02-01,113000,West Ridge
170,2014-03-01,128500,West Ridge
171,2014-04-01,131000,West Ridge
172,2014-05-01,107000,West Ridge
173,2014-06-01,107000,West Ridge
174,2014-07-01,116250,West Ridge
175,2014-08-01,148000,West Ridge
176,2014-09-01,157250,West Ridge
177,2014-10-01,130500,West Ridge
178,2014-11-01,132000,West Ridge
179,2014-12-01,132750,West Ridge
180,2015-01-01,145000,West Ridge
181,2015-02-01,140000,West Ridge
182,2015-03-01,141000,West Ridge
183,2015-04-01,135500,West Ridge
184,2015-05-01,129750,West Ridge
185,2015-06-01,122000,West Ridge
186,2015-07-01,120500,West Ridge
187,2015-08-01,132500,West Ridge
188,2015-09-01,182000,West Ridge
189,2015-10-01,195000,West Ridge
190,2015-11-01,193000,West Ridge
191,2015-12-01,169500,West Ridge
192,2016-01-01,157500,West Ridge
193,2016-02-01,147000,West Ridge
194,2016-03-01,158500,West Ridge
195,2016-04-01,151000,West Ridge
196,2016-05-01,166000,West Ridge
197,2016-06-01,161750,West Ridge
198,2016-07-01,145750,West Ridge
199,2016-08-01,168000,West Ridge
200,2016-09-01,142000,West Ridge
201,2016-10-01,169000,West Ridge
202,2016-11-01,152000,West Ridge
203,2016-12-01,153500,West Ridge
204,2017-01-01,145000,West Ridge
144,2012-01-01,237500,West Town
145,2012-02-01,185000,West Town
146,2012-03-01,205000,West Town
147,2012-04-01,210000,West Town
148,2012-05-01,255000,West Town
149,2012-06-01,237500,West Town
150,2012-07-01,248000,West Town
151,2012-08-01,249000,West Town
152,2012-09-01,299000,West Town
153,2012-10-01,307500,West Town
154,2012-11-01,306000,West Town
155,2012-12-01,275000,West Town
156,2013-01-01,243000,West Town
157,2013-02-01,249000,West Town
158,2013-03-01,252250,West Town
159,2013-04-01,252250,West Town
160,2013-05-01,340000,West Town
161,2013-06-01,340000,West Town
162,2013-07-01,323750,West Town
163,2013-08-01,303000,West Town
164,2013-09-01,299500,West Town
165,2013-10-01,308000,West Town
166,2013-11-01,290000,West Town
167,2013-12-01,290000,West Town
168,2014-01-01,290000,West Town
169,2014-02-01,296500,West Town
170,2014-03-01,303000,West Town
171,2014-04-01,302500,West Town
172,2014-05-01,318000,West Town
173,2014-06-01,334250,West Town
174,2014-07-01,339000,West Town
175,2014-08-01,340000,West Town
176,2014-09-01,342500,West Town
177,2014-10-01,355000,West Town
178,2014-11-01,350000,West Town
179,2014-12-01,355000,West Town
180,2015-01-01,342500,West Town
181,2015-02-01,308000,West Town
182,2015-03-01,311500,West Town
183,2015-04-01,325000,West Town
184,2015-05-01,329000,West Town
185,2015-06-01,350000,West Town
186,2015-07-01,350000,West Town
187,2015-08-01,347500,West Town
188,2015-09-01,349500,West Town
189,2015-10-01,334500,West Town
190,2015-11-01,350000,West Town
191,2015-12-01,334500,West Town
192,2016-01-01,336000,West Town
193,2016-02-01,309000,West Town
194,2016-03-01,332500,West Town
195,2016-04-01,340000,West Town
196,2016-05-01,360000,West Town
197,2016-06-01,355000,West Town
198,2016-07-01,356000,West Town
199,2016-08-01,377500,West Town
200,2016-09-01,385000,West Town
201,2016-10-01,372000,West Town
202,2016-11-01,370000,West Town
203,2016-12-01,378000,West Town
204,2017-01-01,395500,West Town
144,2012-01-01,404750,West Town
145,2012-02-01,376500,West Town
146,2012-03-01,375750,West Town
147,2012-04-01,375000,West Town
148,2012-05-01,365000,West Town
149,2012-06-01,387500,West Town
150,2012-07-01,385000,West Town
151,2012-08-01,382500,West Town
152,2012-09-01,365000,West Town
153,2012-10-01,355000,West Town
154,2012-11-01,373000,West Town
155,2012-12-01,370000,West Town
156,2013-01-01,371500,West Town
157,2013-02-01,395000,West Town
158,2013-03-01,395000,West Town
159,2013-04-01,415000,West Town
160,2013-05-01,375000,West Town
161,2013-06-01,393000,West Town
162,2013-07-01,390500,West Town
163,2013-08-01,412500,West Town
164,2013-09-01,427500,West Town
165,2013-10-01,445000,West Town
166,2013-11-01,445000,West Town
167,2013-12-01,452500,West Town
168,2014-01-01,470000,West Town
169,2014-02-01,480000,West Town
170,2014-03-01,475000,West Town
171,2014-04-01,466500,West Town
172,2014-05-01,415000,West Town
173,2014-06-01,407000,West Town
174,2014-07-01,406000,West Town
175,2014-08-01,435000,West Town
176,2014-09-01,475000,West Town
177,2014-10-01,460000,West Town
178,2014-11-01,437500,West Town
179,2014-12-01,425000,West Town
180,2015-01-01,432500,West Town
181,2015-02-01,485000,West Town
182,2015-03-01,509000,West Town
183,2015-04-01,450000,West Town
184,2015-05-01,445000,West Town
185,2015-06-01,455000,West Town
186,2015-07-01,478000,West Town
187,2015-08-01,465000,West Town
188,2015-09-01,470000,West Town
189,2015-10-01,472500,West Town
190,2015-11-01,491500,West Town
191,2015-12-01,491250,West Town
192,2016-01-01,525000,West Town
193,2016-02-01,501000,West Town
194,2016-03-01,525000,West Town
195,2016-04-01,485000,West Town
196,2016-05-01,477500,West Town
197,2016-06-01,499000,West Town
198,2016-07-01,485500,West Town
199,2016-08-01,500000,West Town
200,2016-09-01,493250,West Town
201,2016-10-01,490500,West Town
202,2016-11-01,489500,West Town
203,2016-12-01,496250,West Town
204,2017-01-01,520500,West Town
144,2012-01-01,130500,Woodlawn
145,2012-02-01,140500,Woodlawn
146,2012-03-01,141000,Woodlawn
147,2012-04-01,56000,Woodlawn
148,2012-05-01,72000,Woodlawn
149,2012-06-01,72000,Woodlawn
150,2012-07-01,62750,Woodlawn
151,2012-08-01,63000,Woodlawn
152,2012-09-01,104000,Woodlawn
153,2012-10-01,75000,Woodlawn
154,2012-11-01,67000,Woodlawn
155,2012-12-01,60000,Woodlawn
156,2013-01-01,92500,Woodlawn
157,2013-02-01,97500,Woodlawn
158,2013-03-01,119000,Woodlawn
159,2013-04-01,98500,Woodlawn
160,2013-05-01,73750,Woodlawn
161,2013-06-01,56750,Woodlawn
162,2013-07-01,70000,Woodlawn
163,2013-08-01,87750,Woodlawn
164,2013-09-01,141000,Woodlawn
165,2013-10-01,97000,Woodlawn
166,2013-11-01,75250,Woodlawn
167,2013-12-01,75250,Woodlawn
168,2014-01-01,82500,Woodlawn
169,2014-02-01,110000,Woodlawn
170,2014-03-01,97500,Woodlawn
171,2014-04-01,127500,Woodlawn
172,2014-05-01,100000,Woodlawn
173,2014-06-01,99000,Woodlawn
174,2014-07-01,99500,Woodlawn
175,2014-08-01,98500,Woodlawn
